"id","growth_2_6"
7242,5.40681843473454
7243,2.8233960595906
7244,4.4734916043563
7245,6.59146173929253
7246,4.53212108413537
7247,3.13826862357593
7248,4.96210253627753
7249,5.73960456558964
7250,1.2420445712657
7251,1.1695329513177
7252,2.90603977651463
7253,6.38036476392469
7254,5.76485547414673
7255,3.30355099263507
7256,1.4761100155028
7257,0.841783734249733
7258,1.47821590044417
7259,2.78619787108287
7260,6.24665063771066
7261,4.5357746277542
7262,1.43365644986283
7263,4.72518941187217
7264,3.3074458334348
7265,3.35209868293387
7266,2.6655820684713
7267,4.5131332070356
7268,5.18723315318087
7269,2.67240893042604
7270,5.4043066145534
7271,1.32053840345817
7272,6.53657332420506
7273,4.2261584392664
7274,5.2293451539465
7275,6.1009051086628
7276,4.34946708588367
7277,0.828275607473601
7278,5.07964736553874
7279,1.23035333743803
7280,2.04031080313897
7281,6.3877151825033
7282,1.06263785438007
7283,1.76330875160293
7284,3.9326854406872
7285,1.6312970845658
7286,2.8805850502558
7287,7.12406343728863
7288,6.91867465204913
7289,5.01550383294387
7290,6.09651197109853
7291,3.0145134896081
7292,1.3676007030684
7293,5.84792827578957
7294,4.4864959543125
7295,3.88075286419463
7296,1.81407087989113
7297,0.755656364140467
7298,1.24066969507673
7299,3.23668692133957
7300,3.67215617704594
7301,2.1337391592594
7302,1.6684104928032
7303,2.2827159595368
7304,7.29897937600643
7305,4.4531233160314
7306,3.03908329421303
7307,6.58613711485703
7308,6.80630353975656
7309,7.44521205020006
7310,0.862765877185001
7311,2.8325544520495
7312,6.17026509615227
7313,1.86018988069293
7314,3.5184462984234
7315,3.1530939465783
7316,1.7042306409308
7317,1.37666280424117
7318,3.18008857919567
7319,3.38580412403427
7320,0.6704600665382
7321,2.91445624653367
7322,3.04929163597287
7323,2.33166519718816
7324,0.962810004089666
7325,5.15398392327277
7326,7.13093405221366
7327,4.0108637156079
7328,0.781127922125699
7329,2.60035841531186
7330,1.89897439062997
7331,5.93150729409307
7332,5.3284214291341
7333,1.1419184403002
7334,2.60089196653747
7335,7.13623654933333
7336,5.93355420001536
7337,2.22424822291917
7338,4.92996525430244
7339,0.950675413813767
7340,6.69349927574887
7341,6.26762697675297
7342,6.01780124672654
7343,3.5074176430985
7344,5.30880097281033
7345,6.46207618761833
7346,4.66930127885869
7347,6.99605378601637
7348,6.05940898012107
7349,3.27802398551367
7350,3.31622016718934
7351,3.18224849434543
7352,4.9370164614542
7353,7.04229523141056
7354,6.90416712004483
7355,1.57407603510783
7356,4.81426964495687
7357,5.80250296300003
7358,5.69877823893443
7359,0.976214982851434
7360,3.90086444922204
7361,0.982215938001201
7362,2.3628546970239
7363,6.85870167102217
7364,3.476732997446
7365,6.4936768370343
7366,4.78969208646743
7367,6.66441819834206
7368,7.20445202531366
7369,1.10015553508913
7370,0.973853111171833
7371,3.25980327073016
7372,5.10673252836803
7373,5.18295409064883
7374,3.4153112906617
7375,2.9736946572484
7376,2.39785908195636
7377,3.356454118709
7378,6.67959397037786
7379,1.61367331230237
7380,1.98655149119663
7381,0.9927752169372
7382,1.34168386346883
7383,7.03719107794433
7384,6.4939002987325
7385,0.857342463563966
7386,5.0843151636939
7387,3.2605062537621
7388,3.14489004497044
7389,5.30430582212884
7390,3.0405490304732
7391,3.44182455130834
7392,3.32700248765947
7393,1.27010281635107
7394,1.24999338842597
7395,4.92115438546597
7396,5.7360012040384
7397,7.15707306606027
7398,4.8843693609618
7399,1.2090353106201
7400,4.7032530909872
7401,4.29988124079094
