"id","growth_2_6"
7242,5.59472779863474
7243,2.77568579762067
7244,4.53980774773017
7245,6.53011318561274
7246,4.6253091373854
7247,3.15173107545543
7248,5.33870870246524
7249,5.78902011819687
7250,1.2572761113882
7251,1.17149565895557
7252,2.9267726325789
7253,6.6632647414552
7254,5.8725787671249
7255,3.43977360006033
7256,1.20151018326333
7257,0.944176631941333
7258,1.49715815975747
7259,2.96764586235517
7260,6.3539601153062
7261,5.2880907908054
7262,1.45539707762643
7263,5.20614024510567
7264,3.39948076093583
7265,2.9300603607722
7266,2.7699567370864
7267,5.20748870265747
7268,5.2662361592153
7269,2.559116773291
7270,5.18382237939157
7271,1.40909925365237
7272,6.46154795235443
7273,3.76975104490733
7274,5.38399215334853
7275,6.12389079320653
7276,4.14569534794603
7277,0.782388270367066
7278,5.21561739982783
7279,1.12925156616907
7280,2.55483431697747
7281,6.62378458020973
7282,1.1357623806437
7283,1.7336728166697
7284,3.73403722570133
7285,1.95222568805756
7286,2.8767533625805
7287,7.0115510944959
7288,6.97275704503691
7289,5.17955799213617
7290,6.0259805501365
7291,3.34079000985607
7292,1.42063960418133
7293,5.70280366827627
7294,4.78358261567217
7295,4.28976394518174
7296,1.80383850116177
7297,0.811239456142367
7298,1.2870728937609
7299,3.12722001809997
7300,3.57410531818583
7301,2.31931208142593
7302,1.95355721347937
7303,2.1465885961293
7304,7.2536417822323
7305,4.65690400786884
7306,3.46471769780803
7307,6.52946281814884
7308,6.80242965007417
7309,7.25282271549146
7310,0.905282904440799
7311,2.97037866852493
7312,6.28031834769857
7313,1.6473598698289
7314,3.4991241692688
7315,3.35939108513547
7316,1.49055107255033
7317,1.2256296364939
7318,3.2037962781738
7319,3.47335335515263
7320,0.697483638602434
7321,2.89205066869117
7322,2.8091298578773
7323,2.07203651864833
7324,0.973916076311367
7325,5.69217699549073
7326,6.9559563166352
7327,3.97102791431646
7328,0.7728736884735
7329,2.21857796322863
7330,2.10703735625833
7331,6.0762543271928
7332,5.29302942304717
7333,0.995121455456299
7334,2.3276291213244
7335,6.90854384278524
7336,5.67291116459127
7337,2.1522846663924
7338,4.44530105664203
7339,0.925044375078
7340,6.52561762543003
7341,6.03497617315226
7342,6.01246630328693
7343,3.54082302356617
7344,5.34161069533663
7345,6.2799211451027
7346,4.5720937977054
7347,6.84086765858027
7348,5.83485672197397
7349,3.35201187308823
7350,3.39768023832713
7351,3.10074028848117
7352,4.8633084871542
7353,7.04448914393
7354,6.76975193542967
7355,1.63330925448213
7356,5.03185816443543
7357,6.06623120955977
7358,5.72556075399917
7359,0.856972846341866
7360,3.93353861578653
7361,0.987010606154901
7362,2.4774467548339
7363,7.0758157889104
7364,3.83431683874607
7365,6.3772946910968
7366,4.37097946214637
7367,6.74340446238823
7368,6.96776309454404
7369,1.0205708431125
7370,1.01333102841587
7371,3.1997074790682
7372,4.76685370088007
7373,5.2924985296087
7374,3.45024965767147
7375,3.69642342977086
7376,2.39336305062373
7377,3.31145087859146
7378,6.7920449390517
7379,1.88933170268043
7380,2.31098929327303
7381,1.0915928146195
7382,1.2161532363256
7383,6.69619178482986
7384,6.29978206964081
7385,0.901588463865734
7386,5.5904179971219
7387,2.96774713561176
7388,3.04678324014647
7389,5.07200877871877
7390,2.98644068475546
7391,3.41241748893067
7392,3.37434552130113
7393,1.345249299903
7394,1.22493555233883
7395,4.71159732660967
7396,5.63236965518961
7397,7.06868329749027
7398,4.8195148116012
7399,1.25460932789587
7400,4.44959021576286
7401,4.364995688064
7402,3.18566122761936
7403,5.3346669696688
7404,5.75849856835184
7405,0.769029761225433
7406,2.7432731639613
7407,6.59419690672853
7408,1.50859471491643
7409,2.36027101379897
7410,1.22171077280707
7411,0.763215460752433
7412,4.62535929104593
7413,5.5045373910605
7414,3.0907513584044
7415,6.90880713935709
7416,7.19964628915699
7417,3.1046902512674
7418,5.95888722000637
7419,4.38806734657033
7420,2.88480034106324
7421,6.6198258752801
7422,0.857182776544067
7423,1.82655406022343
7424,6.3337514837411
7425,6.78343382392527
7426,0.938971888172167
7427,3.28590743846366
7428,3.6651507633404
7429,4.05889755364617
7430,3.2325578000918
7431,3.26823520684423
7432,4.27168589195166
7433,4.3626504156435
7434,4.43615292569087
7435,5.15684073796487
7436,6.22052009134167
7437,3.1887264058879
7438,2.97110682219373
7439,1.1046421722644
7440,6.2132792319095
7441,5.75920758202143
7442,4.9296098118928
7443,6.81103266710743
7444,3.09442639878037
7445,1.28308675990817
7446,2.32486397839277
7447,1.8420271915441
7448,5.69804780334386
7449,7.05881529942281
7450,5.0066102605036
7451,0.983754499070168
7452,3.15077359879199
7453,2.7909006421363
7454,4.43699389070787
7455,6.61647063875286
7456,3.72680025059113
7457,5.57110665398063
7458,1.8326012786234
7459,4.4715970891024
7460,4.24910077404366
7461,0.845981397551867
7462,4.92644731956393
7463,5.44193636438341
7464,3.51670505170593
7465,0.8745258231804
7466,5.74734447814151
7467,5.319223890578
7468,0.926101912202134
7469,6.88476149132023
7470,7.09716767528959
7471,3.63701530548053
7472,4.3098680778127
7473,0.430220858847167
7474,3.4519759181454
7475,6.8427624539194
7476,5.25626272900247
7477,1.54791605262623
7478,1.7677581255355
7479,3.25917403604211
7480,1.09812032732877
7481,3.84611595678976
7482,4.50392975724866
7483,6.1062905468605
7484,4.5157546374044
7485,2.34910239290903
7486,5.95177711173383
7487,6.96783663733763
7488,1.08762995352983
7489,1.73380733190133
7490,3.91799401184696
7491,1.2068882457552
7492,0.851512022065266
7493,3.2417739573578
7494,1.2764638738877
7495,6.82258646938344
7496,0.744669165608266
7497,4.20833980174814
7498,0.738766773153133
7499,4.93423584900453
