id,growth_2_6
7242,5.921865768229
7243,3.03907083520867
7244,5.531771105603
7245,6.23427050456967
7246,5.07604690280533
7247,2.804961700965
7248,5.12795645947067
7249,4.35769455159467
7250,1.420015406702
7251,1.147752328722
7252,2.99059330382633
7253,6.461403200897
7254,6.13060056063367
7255,4.04715718193134
7256,1.84285782841167
7257,0.924234370394667
7258,1.70976844540767
7259,3.15142791270267
7260,5.71275403054333
7261,4.74890693797267
7262,1.81374502569367
7263,4.55752237461833
7264,3.26261041950234
7265,3.27868115682567
7266,2.39066593412067
7267,5.33845065863367
7268,5.48286420505
7269,2.74273053248433
7270,4.70336101345233
7271,1.54795899453467
7272,6.62160273823733
7273,4.55654697729233
7274,5.33545864771167
7275,6.18189138985667
7276,4.24246502455767
7277,0.849330499114667
7278,4.54023024797533
7279,1.351301584019
7280,2.79734570513433
7281,6.25228681078433
7282,1.03743991503567
7283,3.39143898542867
7284,2.86426160410033
7285,1.47090038980633
7286,2.51712937989333
7287,6.93055674920233
7288,7.18530942075667
7289,5.32074799353767
7290,6.111963326186
7291,2.83066696819567
7292,1.58440845660067
7293,5.444860420752
7294,4.79853803392
7295,3.43210476337367
7296,1.926731769567
7297,0.711450739077
7298,1.30913665602333
7299,2.91310219567933
7300,3.603411960481
7301,1.87984382943867
7302,1.86805666305233
7303,2.70766944314433
7304,7.07341181871666
7305,4.46168929549067
7306,1.73168635474867
7307,6.11995245459533
7308,6.875695393703
7309,7.25038639071767
7310,0.861736999728667
7311,3.07235138570067
7312,5.78962161799467
7313,2.13295472931533
7314,3.593804503668
7315,3.26285001656
7316,2.92807368696967
7317,1.30455600995767
7318,2.87302684754833
7319,3.773302694069
7320,0.536625158552333
7321,3.289240441231
7322,3.22699864392533
7323,1.757232258538
7324,0.758034485945334
7325,6.19316310382467
7326,7.11773285299567
7327,3.95602674884433
7328,0.744914043516333
7329,1.66683251529067
7330,1.90806838647567
7331,6.38720009695167
7332,4.80171870961366
7333,3.12396893574767
7334,2.53191641144433
7335,6.899474163431
7336,5.85920143702134
7337,2.09751318120267
7338,4.69102621838067
7339,0.935351388931334
7340,6.579996158779
7341,6.288756720046
7342,5.82592556236733
7343,3.45631878708533
7344,5.595751575796
7345,6.71075541635033
7346,4.70448641206533
7347,7.463478459291
7348,5.94645387305567
7349,2.95506522808167
7350,3.47663657944033
7351,3.53584776181367
7352,3.706663368587
7353,6.98470193533134
7354,7.41289939582267
